"Data Source: Data Downloads Tools in the Climate Toolbox (https://climatetoolbox.org/tool/data-download)"
Download Date: 06/06/2023

Product: Historical Climate (Monthly) - TerraClimate(http://www.climatologylab.org/terraclimate.html) 
"Location (Lat/Lon of 4-km Grid Cell Center): 38.9792 North,-97.4792 East" 
Variable List: 
aet: aet (Actual Evapotranspiration)
PDSI: pdsi (Palmer Drought Severity Index (PDSI))
pet: pet (Grass Reference Evapotranspiration (ETo))
ppt: ppt (Precipitation)
soil: soil (Soil Moisture)
tmax: tmax (Maximum Temperature)
tmin: tmin (Minimum Temperature)
********************************************************
Year,Month,aet(mm),PDSI(unitless),pet(mm),ppt(mm),soil(mm),tmax(degC),tmin(degC)
1991,11,35.9,-3.4,35.9,49.9,11.8,7.79,-2.83
1991,12,33.3,-2.64,33.3,44.6,21.4,7.78,-2.07
1992,1,30.3,-2.07,39.9,27.3,17.4,9.23,-2.94
1992,2,21.5,-2.33,52.3,18.2,13.2,11.87,-1.07
1992,3,59.2,-2.22,90.9,59.6,10.7,15.93,2.19
1992,4,35,-2.69,120.5,35.1,9,20.18,5.54
1992,5,72.1,-2.83,146.5,74.6,7.8,24.25,10.92
1992,6,139.9,-1.41,139.9,178.1,37,27.25,14.91
1992,7,184.6,3.29,184.6,216.5,58.1,31.8,18.28
1992,8,106.9,3.93,153.4,75.4,22.8,28.84,16.22
1992,9,71.1,3.17,147.4,67.5,15.8,28.06,13.4
1992,10,96,3.49,100.3,99.7,14.6,21.27,6.45
1992,11,37.3,4.22,37.3,65.8,39.6,7.81,-0.5
1992,12,3.9,4.48,3.9,36.9,43.3,4.34,-5.17
1993,1,0,5.15,0,40.8,43.3,0.7,-8.7
1993,2,0,5.56,0,45.2,43.3,2.45,-7.33
1993,3,57.7,5.63,57.7,58.3,62.2,10.52,-0.82
1993,4,75.7,5.97,90.9,50.3,36,16.55,4.38
1993,5,116.4,7.02,116.4,170.7,62.2,22.96,11.69
1993,6,163.2,7.79,168,163.1,53.9,29.39,16.14
1993,7,179.7,10.03,179.7,238.4,62.2,32.15,20.3
1993,8,148.7,11.02,166.5,124.2,31.5,32.53,19.32
1993,9,109.2,10.55,130.7,101.7,19,25.71,10.7
1993,10,35.1,9.17,92.7,31.7,14,19.9,5.54
1993,11,21.7,8.06,54.6,19.8,11.2,11.24,-2.55
1993,12,25.3,7,31.5,25.2,9.9,7.85,-3.97
1994,1,0,6.39,0,19.5,9.9,3.61,-7.76
1994,2,3.2,5.86,3.2,17.5,10.4,5.98,-7.73
1994,3,38.2,4.32,101.5,5.4,8.8,17.48,0.76
1994,4,73,3.94,126.3,75.7,7.6,20.69,5.25
1994,5,36.4,2.5,152.6,37.4,6.8,26.36,11.74
1994,6,90.3,1.74,189.2,94.3,6.1,32.62,18.71
1994,7,119.8,2.2,187.6,125.5,5.5,31.77,18.31
1994,8,37.3,1.23,188.6,38.7,5,33.15,18.7
1994,9,25.4,-2.79,147,26.3,4.6,28.54,13.38
1994,10,66.1,-2.36,97.8,69.3,4.3,22.13,8.02
1994,11,35.2,-2.11,61.9,36.8,4,13.31,1.83
1994,12,29.4,-1.9,29.4,33.2,5.2,7.6,-3.05
1995,1,2,-1.29,2,30.7,7,4.76,-6.71
1995,2,33.7,-1.57,51.6,7,6.3,10.61,-2.98
1995,3,61.6,-1.19,69.5,64.2,5.7,13.05,0.78
1995,4,55.3,-1.09,100.1,57.7,5.2,17.9,4.1
1995,5,95.2,2.81,95.2,241.3,62.2,20.43,9.82
1995,6,141.9,3.73,151.3,132.5,46.1,29.03,16.03
1995,7,94.7,3.75,198.1,74.3,22,34.35,19.93
1995,8,89.3,3.52,183.8,87.2,15.4,34.39,21.11
1995,9,76.3,3.1,131.7,76.7,12,26.73,12.73
1995,10,14.7,1.84,112.7,13.2,9.9,22.55,5.89
1995,11,9.5,1.08,61.4,8.5,8.5,13.07,-2.36
1995,12,7.1,0.84,7.1,12.3,8.5,5.49,-5.04
1996,1,0,0.64,0,11.8,8.5,3.59,-9.96
1996,2,18.3,-1.76,37.1,1.3,7.4,10.37,-6.23
1996,3,31.6,-1.96,72.2,32.4,6.6,11.61,-4.73
1996,4,34.9,-2.65,136.2,36.1,5.9,20.94,4.2
1996,5,135.9,-1.12,135.9,179.9,40.9,24.49,13.12
1996,6,84.3,-1.33,168.9,68,21.2,31.62,18.04
1996,7,96.3,-0.96,186.6,94.9,15.1,32.34,19.55
1996,8,124.5,1.98,142.5,127.6,11.8,30.57,18.63
1996,9,116.4,2.5,117.2,122.4,11.7,25.91,12.69
1996,10,32.7,1.76,107.3,32.3,9.7,21.24,7.27
1996,11,46.6,2.37,46.6,64.1,23.8,8.85,-1.96
1996,12,3.1,1.9,4.8,2.1,23,5.86,-6.44
1997,1,0,1.4,0,1.9,23,4.1,-9.26
1997,2,23.4,2.14,23.4,51.8,44.1,7.04,-3.85
1997,3,33.5,1.15,97.1,4.7,21.7,16.14,-0.63
1997,4,81.8,1.66,90,82.5,18.3,16.23,2.96
1997,5,111.7,1.72,142.8,112.7,13.6,23.34,8.95
1997,6,105.1,1.53,157.6,107.8,10.9,30.14,16.71
1997,7,84.6,1.44,190.9,87.2,9.2,32.82,20.02
1997,8,103.8,1.98,156.3,108,7.9,30.8,18.35
1997,9,101.2,2.11,132.5,105.5,7,28.46,14.66
1997,10,85.7,2.39,97.5,89.5,6.2,21.17,7.72
1997,11,20.9,2,49,21.3,5.6,10.71,-1.19
1997,12,14.6,2.52,14.6,53.3,28.9,5.54,-3.26
1998,1,7.3,2.56,7.3,19.3,33.4,5.46,-4.66
1998,2,38.2,2.83,38.2,37.1,49.4,9.86,-0.89
1998,3,43.6,3.83,43.6,95.5,62.2,9.02,-1.66
1998,4,84.7,4.54,98.7,63.7,38.1,18.39,5.43
1998,5,61.6,3.51,155.5,46.5,20.6,27.87,13.63
1998,6,105.4,2.91,185.9,104.9,14.8,30.82,16.47
1998,7,173.2,4.11,175.5,181.6,14.2,32.83,21.26
1998,8,46.7,3.29,171.8,46.1,11.3,33.4,19.59
1998,9,99.8,3.12,147.4,103,9.4,31.46,17.02
1998,10,82.1,3.23,99.6,85,8.1,21.85,8.74
1998,11,62.5,4.3,62.5,102.8,43.2,14.66,2.9
1998,12,18.4,3.68,28.8,8.4,32.8,8.41,-4.37
1999,1,2.3,4.02,2.3,36.4,35.2,4.87,-6.7
1999,2,46.6,3.48,57.4,8.9,26.9,12.79,-1.4
1999,3,34.7,2.65,82.8,26.6,17.5,13.12,-0.27
1999,4,95.8,3.85,95.8,132,47,18.5,6.42
1999,5,136,4.75,136,151.7,55.1,24.35,11.59
1999,6,138.8,5.32,144.6,137.4,46.8,28.27,16.82
1999,7,107.5,5.18,203.6,87.1,22,34.4,21.62
1999,8,81.2,4.74,179.1,78.5,15.5,32.68,19.04
1999,9,83.6,4.31,132.8,84.4,12.1,26.21,12.16
1999,10,4.4,2.71,115.1,2.4,9.9,22.45,5.87
1999,11,21.6,1.86,81.6,21.2,8.5,18.98,2.57
1999,12,31.8,1.48,39.8,32.4,7.4,9.14,-3.56
2000,1,9.9,1.06,9.9,12.1,7.4,6.87,-5.98
2000,2,49.7,1.08,49.7,52.5,9.3,12.07,-2.38
2000,3,79.9,1.53,79.9,90.1,15.1,15.08,2.13
2000,4,36.3,0.86,121.4,34.8,11.8,20.16,5.14
2000,5,68.9,-1.63,155.4,70.4,9.8,26.99,12.89
2000,6,118.6,-1.41,175.9,123.3,8.4,29.65,15.85
2000,7,84.3,-1.17,183.7,87.7,7.3,32.74,20.03
2000,8,11.7,-2.39,205.5,11.5,6.5,36.34,20.79
2000,9,25.5,-3.44,176.8,26.1,5.8,30.74,13.84
2000,10,98.7,-2.4,100.8,103.6,5.6,22.25,9.3
2000,11,22.6,-1.96,38,23.3,5.1,8.71,-3.25
2000,12,0,-1.68,0,16.6,5.1,0.31,-10.55
2001,1,4,-0.9,4,35,11.1,5.5,-6.12
2001,2,1.7,2.57,1.7,70.8,17.8,4.07,-6.79
2001,3,63,2.58,63,36.7,62.2,11.07,-0.87
2001,4,90.5,2.47,123.8,52.5,22.9,21.88,7.82
2001,5,131.9,2.8,141.7,134.2,18.5,25.38,12.37
2001,6,128.5,2.68,175.7,130.2,13.7,30.44,16.87
2001,7,78.6,2.26,207.9,79.8,11,35.63,22.2
2001,8,105,2.51,185.8,108.6,9.2,33.87,19.29
2001,9,114.4,2.89,126.3,119.1,8,27.06,13.28
2001,10,40.8,2.2,105.9,42,7,21.31,6.7
2001,11,10.3,1.41,61.1,10.1,6.3,16.81,3.72
2001,12,5,-1.78,41.9,4.6,5.7,10.13,-3.87
2002,1,26.6,-1.73,29.7,27.6,5.4,8.86,-5.46
2002,2,14.1,-2.22,43.7,14.4,4.9,9.51,-4.43
2002,3,22,-2.57,74,22.8,4.5,11.8,-3.68
2002,4,67.5,-2.35,118,70.7,4.2,21.26,6.69
2002,5,110.1,-1.92,148.3,115.6,3.9,24.01,10.52
2002,6,70.3,-2.55,188.9,73.7,3.7,32.48,18.34
2002,7,41,-2.97,209,42.9,3.5,35.3,21.18
2002,8,83.3,-2.5,178.1,87.5,3.3,32.96,19.64
2002,9,38.7,-3.06,146.5,40.5,3.1,29.67,14.82
2002,10,72.3,-0.74,72.3,166,62.2,16.22,4.95
2002,11,35.6,2.06,53.1,6,32.2,12.93,-0.63
2002,12,17.5,1.34,36.2,5.2,19.5,9.24,-3.85
2003,1,3.8,1.02,3.8,6.8,19.5,5.89,-7.07
2003,2,4,1.27,4,27.9,21.3,5.82,-6.73
2003,3,78.5,1.4,83.2,55.8,19.4,14.7,0.05
2003,4,86.3,1.72,119.1,85.3,14.2,20.67,7.08
2003,5,83.6,1.41,140.1,84.9,11.3,24.42,11.07
2003,6,115.4,1.46,156.1,119.5,9.4,29,15.74
2003,7,22.5,-1.09,228,22.2,8.1,35.94,20.79
2003,8,107.8,0.55,183.8,112.4,7.1,34.81,20.14
2003,9,106.4,0.91,138.3,111.2,6.3,26.09,11.81
2003,10,40.9,-0.41,106.1,42.4,5.7,22.84,7.36
2003,11,25.8,-0.1,53.9,26.6,5.2,12.35,0.35
2003,12,28.3,-0.71,38.7,29.3,4.8,8.06,-2.79
2004,1,1.8,0.15,1.8,23.6,5.1,4.79,-7.53
2004,2,4.9,0.53,4.9,31.1,10.7,5.94,-6.4
2004,3,87.1,1.18,87.1,88.8,47.4,16.35,2.94
2004,4,67.5,1.02,121.2,44.5,22.1,20.49,6.74
2004,5,89.5,0.56,163.5,87.3,15.5,26.82,13.2
2004,6,138.5,1,161,142.2,12.1,28.79,15.88
2004,7,140.1,1.91,169.6,145.2,9.9,31.02,18.99
2004,8,67,1.65,168.7,69,8.5,30.23,16.77
2004,9,65.6,0.99,156.4,67.9,7.4,30.28,14.87
2004,10,43.3,0.62,99.6,44.7,6.6,21.47,8.48
2004,11,31.5,0.62,50.2,32.5,5.9,12.79,2.17
2004,12,6.3,-1.47,40,6,5.4,9.5,-4.3
2005,1,1.4,-0.77,1.4,37.6,7.6,3.67,-6.21
2005,2,42.7,1.26,42.7,55.9,49.3,10.39,-2.2
2005,3,65.8,1.01,92.3,40,22.3,15,0.19
2005,4,59,0.68,116.4,55,15.6,20.52,6.74
2005,5,55.4,-1.15,161.9,54.7,12.1,25.72,11.53
2005,6,168.4,0.71,182.8,175,10,31.5,18.22
2005,7,62.5,-0.37,209.3,64.2,8.5,33.96,20.18
2005,8,102.4,0.82,166.7,106.7,7.4,32.38,19.59
2005,9,42.7,-0.89,159.8,44.1,6.6,30.68,16.04
2005,10,64.6,0.05,105.6,67.3,5.9,22.3,7.92
2005,11,19.6,-1.15,73.1,20.1,5.4,15.92,1.19
2005,12,6.2,-1.12,6.2,13.8,5.4,5.85,-5.91
2006,1,12.6,-2.04,58.1,5.4,4.9,13.33,-1.59
2006,2,0.4,-2.73,38.7,0,4.6,9.43,-6.12
2006,3,49.2,-2.72,89.4,51.5,4.2,14.76,1.23
2006,4,62,-2.86,142.8,65,4,24.1,8.29
2006,5,79.1,-3.03,163.5,83,3.7,26.7,12.8
2006,6,103.2,-3.18,205.8,108.4,3.5,32.76,17.53
2006,7,47.4,-3.52,220.7,49.7,3.3,35.58,21.39
2006,8,148.8,-1.82,175.9,156.4,3.1,33.25,20.25
2006,9,74.3,-1.73,135.3,78.1,3,26.33,12.02
2006,10,40.9,-1.89,101.5,42.9,2.8,20.47,6.33
2006,11,4,-2.42,63.1,4,2.7,14.85,0.1
2006,12,41.5,-1.53,41.5,70,27.6,9.64,-2.76
2007,1,1,-1.01,1,24.6,28.3,3.37,-7.2
2007,2,2.8,1.43,2.8,34.9,31.3,5.09,-6.99
2007,3,91.8,1.97,91.8,74.1,59.1,18.47,5.25
2007,4,89.8,2.44,108.3,63.7,29.8,18.02,5.07
2007,5,139.2,4.14,139.2,219.4,62.2,25.84,14.18
2007,6,139,4.48,161.8,105,22.9,29.64,17.5
2007,7,93.3,4.37,184.4,90.8,15.8,33.01,20.59
2007,8,86,4.02,193.3,86.8,12.3,34.66,21.71
2007,9,100.2,3.72,158.2,103.2,10.1,29.49,14.87
2007,10,108.8,4.18,108.8,117.1,12.6,23.01,8.7
2007,11,4.9,3.19,73.9,2.8,10.3,15.09,-0.45
2007,12,2.2,4.3,2.2,73.4,16.9,4.45,-6.46
2008,1,1.6,4.08,1.6,9.7,18.9,4.8,-7.77
2008,2,7.2,4.29,7.2,31.4,32.3,6.42,-6.48
2008,3,81.4,4.07,81.4,37.1,61.9,13.54,-0.5
2008,4,93.2,4.21,106.8,73.5,38.6,18.08,4.44
2008,5,135.1,4.08,157.1,123.4,20.7,24.61,11.29
2008,6,160.9,4.19,188,163.2,14.9,30.77,17.37
2008,7,106,4.1,195.7,108.2,11.7,33.47,20.5
2008,8,95.1,4.1,170.6,98,9.7,31.71,18.99
2008,9,121.6,4.43,124.1,127.5,9.3,26.78,13.53
2008,10,100.9,5.07,100.9,124.4,26.6,21.01,6.81
2008,11,28.1,4.8,59.6,19.8,17.3,13.39,0.73
2008,12,3.3,4.36,3.3,15.9,17.3,5.95,-7.61
2009,1,4.5,3.64,4.5,2,17.3,6.92,-8
2009,2,23.8,2.65,56.8,10.6,13.1,11.58,-4.42
2009,3,39.3,1.91,89.2,38.8,10.6,15.14,0.16
2009,4,94.9,2.33,112.3,98.1,9,19.22,4.86
2009,5,37.6,1.1,147.7,38.4,7.8,25.03,11.87
2009,6,148.3,1.54,168.9,155.1,6.8,30.58,18.07
2009,7,112.1,1.89,188,117.2,6.1,31.59,18.38
2009,8,98.1,2.14,173.5,102.6,5.6,31.01,17.61
2009,9,90.7,2.28,112.5,94.9,5.1,26.34,13.16
2009,10,75,2.88,75,96.3,21.6,15.9,4.43
2009,11,28.7,2.76,59.7,23.6,15.3,16.09,2.84
2009,12,0,2.97,0,33.1,15.3,2.73,-7.59
2010,1,0,2.63,0,9.1,15.3,1.32,-8.21
2010,2,1.3,2.58,1.3,19.5,17,3.28,-6.73
2010,3,72.7,2.77,72.7,56.1,53.2,13.83,1.57
2010,4,96.3,2.72,131.2,69.2,22.6,22.27,8.18
2010,5,91.1,2.42,136.5,88.7,15.7,23.83,11.46
2010,6,142.9,2.47,184.2,146.8,12.2,31.98,19.21
2010,7,115.7,2.8,182.7,119.5,10,33.23,21.22
2010,8,92.2,2.73,189.3,95.5,8.5,34.82,20.05
2010,9,99.1,2.59,152.5,103.1,7.4,29.24,14.43
2010,10,16,1.35,119.7,16,6.6,24.13,7.16
2010,11,54.8,1.61,65.9,56.9,5.9,13.93,-0.11
2010,12,3.4,1.1,6,3.2,5.7,6.14,-6.37
2011,1,0,1.01,0,18,5.7,2.92,-9.76
2011,2,5.3,1.17,5.3,25.6,9.2,6.81,-7.23
2011,3,56.2,0.73,77.8,23.5,7.9,13.75,0.52
2011,4,49,-0.44,125.4,50.5,7,20.94,5.84
2011,5,122.9,0.41,147.2,128.6,6.2,24.97,11.02
2011,6,89.3,-1.1,204.8,93.4,5.6,32.69,18.36
2011,7,67.9,-1.29,210.9,70.9,5.1,36.78,23.08
2011,8,100.9,-0.71,183.2,105.8,4.7,34.46,20.25
2011,9,29,-1.51,138.8,30.2,4.4,27.24,11.26
2011,10,26.8,-2.13,117.9,27.9,4.1,23.45,6.69
2011,11,46.5,-1.73,68.3,48.7,3.8,14.11,0.14
2011,12,30.3,-1.05,30.3,55.2,23.7,7.83,-3.62
2012,1,14.5,-1.35,44.7,4.9,16.2,9.98,-5.09
2012,2,45.9,-0.92,45.9,59.1,26.2,9.65,-3.45
2012,3,64.2,-1.11,108.9,57.9,17.2,21.65,6.28
2012,4,94.6,-0.71,136.4,95.2,13,22.42,8.59
2012,5,34.4,-2.12,189,33.6,10.6,29.14,13.71
2012,6,87.2,-2.74,219.8,90.1,8.9,33.51,17.97
2012,7,23.6,-3.64,244.9,23.6,7.7,38.05,22.32
2012,8,69.7,-3.48,198.7,72.4,6.8,33.61,17.67
2012,9,39,-3.97,149.6,40.3,6.1,29.2,12.33
2012,10,56.7,-3.66,106.3,59.1,5.5,20.93,5.58
2012,11,11.3,-3.96,71.3,11.4,5.1,16.69,0.29
2012,12,19.9,-3.97,34,20.5,4.7,8.74,-4.31
2013,1,10.7,-3.78,10.7,16,4.7,7.05,-6.03
2013,2,25.4,-3.31,25.4,31.6,5.8,7.99,-5.41
2013,3,31.8,-3.41,75.3,24.3,5.3,11.53,-2.08
2013,4,72.7,-2.74,98.2,76.1,4.9,17.22,3.26
2013,5,126.5,-1.93,134.9,132.8,4.5,24.62,11.32
2013,6,54.9,-2.76,187.2,57.4,4.2,31.4,17.48
2013,7,99.4,-2.2,195.3,104.4,3.9,32.73,19.54
2013,8,150.5,1.69,162.6,158.1,3.7,31.66,19.51
2013,9,53.3,0.82,158,55.9,3.5,30.59,15.46
2013,10,66.6,0.86,103.4,69.9,3.3,20.99,6.2
2013,11,20.6,-0.31,60.5,21.6,3.1,12.51,-1.34
2013,12,1.9,-0.75,1.9,12.4,3.1,5.43,-8.12
2014,1,1.6,-0.89,1.6,8,3.1,5.36,-9.11
2014,2,0,-0.65,0,20.5,3.1,3.46,-8.86
2014,3,45.6,-1.25,85.5,10.5,3,13.28,-2.95
2014,4,36.5,-1.85,128.2,38.3,2.8,20.54,5.27
2014,5,70.3,-2.22,159.1,73.9,2.7,27.2,11.88
2014,6,171.8,-0.66,171.8,213.2,33.4,30.35,18.12
2014,7,56.6,-0.71,193.7,44.9,19.5,31.28,18.02
2014,8,128.9,1.91,171.7,130.2,14.3,33.16,19.56
2014,9,77.8,1.6,138.5,78.8,11.3,28.02,14.06
2014,10,65.7,1.43,109.8,67.1,9.4,23.05,7.65
2014,11,7.4,0.72,58.2,6.4,8.1,11.13,-3.26
2014,12,25.8,-0.15,27.3,26.9,7.9,6.9,-2.09
2015,1,8.2,0.18,8.2,25.9,9.2,7.38,-6.99
2015,2,1.5,0.03,1.5,13.9,9.2,5.29,-9.11
2015,3,36.6,-1.21,95.5,8.9,7.9,17.29,0.12
2015,4,54.6,-1.49,131.3,56.5,7,21.27,7.01
2015,5,120.5,1.39,120.5,176.4,54,23.32,11.99
2015,6,155.9,2.03,174,137.8,29,31.39,18.43
2015,7,136,2.69,185.4,131.8,18.2,32.76,20.51
2015,8,98.8,2.9,170.7,99.2,13.6,31.18,17.94
2015,9,73.4,2.29,150.4,74.5,10.9,30.54,16.71
2015,10,43.5,1.7,108.2,43.9,9.2,22.85,8.21
2015,11,61.2,2.08,64.8,63.9,8.6,15.34,2.58
2015,12,42.2,2.34,42.2,59.3,22.7,10.12,-1.6
2016,1,4.4,2.3,4.4,15.9,22.7,5.4,-5.9
2016,2,29.9,1.7,58.7,12.8,15.8,11.9,-2.8
2016,3,29.5,0.6,102.9,27.3,12.2,18.6,2.4
2016,4,108.9,1.3,123.6,112.3,10,21.1,7
2016,5,135.8,2.2,135.8,162.8,28.9,24.2,11.1
2016,6,63.8,1.1,197.6,55.8,18.2,33.5,19.1
2016,7,160,2.1,192.7,163.6,13.6,33.2,20.9
2016,8,135.7,3.1,160,140,10.9,32.1,19.5
2016,9,122.5,3.4,141.6,127.1,9.1,29.6,15.6
2016,10,39.1,2.5,114.6,39.8,7.9,25.1,9.2
2016,11,11.3,1.7,68.1,10.9,7,17.6,3.1
2016,12,5.7,1.6,5.7,22.7,7,6.2,-6.6
2017,1,13.1,2.2,13.1,39.1,23.9,6.6,-4.9
2017,2,38.5,1.6,58.9,8.3,16.3,14.3,-1.3
2017,3,69.1,1.4,102.8,68.8,12.5,16.6,2.1
2017,4,110.8,2.6,110.8,138.2,33,20.4,7.4
2017,5,136.1,3.1,151.4,131.9,22.3,25.1,10.9
2017,6,158.2,3.2,205.3,159.5,15.6,31.9,17.7
2017,7,84.5,2.8,199,85.3,12.1,34.2,20.8
2017,8,98.8,3.1,161.2,101.7,10,30.4,17
2017,9,79,2.6,145.5,81.6,8.5,29.9,15
2017,10,90.6,2.8,106.8,94.2,7.4,22.3,7.3
2017,11,4.5,1.8,67,3.9,6.6,14.7,0.8
2017,12,5.1,1,20.8,4.6,5.9,7.5,-5.4
2018,1,2.4,0.8,2.4,11.8,5.9,6.2,-8
2018,2,5.8,0.7,5.8,15.2,5.9,6.9,-7.2
2018,3,46.8,-1.5,90,30.3,5.4,15.2,0.4
2018,4,26.1,-2,106.3,27,4.9,16.8,1.5
2018,5,92.2,-2,157.1,96.7,4.6,29.6,15.2
2018,6,125.3,-1.8,193.3,131.6,4.2,33.2,19.6
2018,7,70.2,-1.7,179.6,73.6,4,33.2,20
2018,8,107,-0.8,159.7,112.4,3.7,32.2,19.2
2018,9,89.9,0.2,124.5,94.4,3.5,28.3,16.2
2018,10,85.2,2.5,85.2,154,62.2,19.7,6.2
2018,11,37,2.9,44.8,24.8,48.7,10.2,-3
2018,12,18,3.9,18,66.4,62.2,7.1,-4.3
2019,1,6.2,4.2,6.2,26.9,62.2,5.9,-6
2019,2,1.4,4.4,1.4,27.7,62.2,4.8,-8.2
2019,3,64.3,4.4,64.3,54.1,62.2,11.7,-1.9
2019,4,78.2,4.2,122.3,40.2,22.9,21,7
2019,5,115.1,7.4,115.1,329.1,62.2,23.5,10.5
2019,6,118.5,6.9,174.4,83.4,22.9,31.2,17.5
2019,7,81.2,6,208.4,78.1,15.8,33.9,20.2
2019,8,148.8,8.3,148.8,243.9,62.2,32.6,18.7
2019,9,61.5,7.1,170.3,23.4,22.9,32.6,18.2
2019,10,91.5,7,96.7,93.9,20.6,18.5,4
2019,11,27.3,6.1,59.3,22.6,14.8,11.2,-1.2
2019,12,23.8,4.9,44.9,21.8,11.6,9.1,-2.5
2020,1,19.1,4.45,19.1,28.3,11.6,7.1,-5.2
2020,2,33.2,3.93,36.4,25.9,11,8.5,-4.5
2020,3,45.7,3.13,92.5,46.2,9.2,16.1,2.3
2020,4,24.7,1.98,116.3,24.7,7.9,19.5,5.4
2020,5,103.1,2.03,126,107.5,7,23.7,10.8
2020,6,48.1,-2.67,231.4,49.8,6.2,34,20.7
2020,7,125.8,-1.76,199.5,131.8,5.6,34.1,20.7
2020,8,36.7,-2.26,184.4,38.1,5.1,32.7,19.1
2020,9,60.2,-2.4,136,62.9,4.7,27.5,13.1
2020,10,11,-2.97,97.3,11.2,4.4,19.9,5.7
2020,11,32.9,-2.91,80.3,34.3,4.1,16.2,3.3
2020,12,18.5,-3.28,44.3,19.2,3.8,8.5,-3.2
2021,1,27.7,-3.06,30.6,28.9,3.6,8,-4.3
2021,2,0,-2.97,0,6.3,3.6,2.9,-10.1
2021,3,84.5,-2.37,97.3,82.4,3.4,17.2,3.4
2021,4,47.9,-2.6,124.6,50.2,3.2,19.6,5.5
2021,5,128.8,-1.76,134.4,135.4,3.1,24,11.1
2021,6,56.9,-2.56,186.2,59.7,2.9,32.8,19.5
2021,7,34.9,-3.04,199.8,36.6,2.8,33.8,20.4
2021,8,69.7,-2.9,191.4,73.2,2.7,34.2,20.6
2021,9,59.3,-3.2,160.2,62.3,2.6,31.1,16.7
2021,10,57.7,-3.01,111.2,60.6,2.4,23.1,8.9
2021,11,3.9,-3.55,76.3,4,2.4,15.5,2.6
2021,12,1.6,-4.68,65.1,1.6,2.3,11.7,0
2022,1,2.6,-4.41,2.6,11.5,2.3,5.1,-7.3
2022,2,13.4,-4.44,28.3,4.8,2.2,7.7,-5.7
2022,3,44.1,-4.47,99.2,46.3,2.1,14.4,0.2
2022,4,67.6,-4.43,154.5,71.1,2.1,20.7,6.6
2022,5,147.8,-2.22,147.8,230.4,62.2,25.8,12.5
2022,6,83.8,-2.47,197.3,46.9,22.9,32.5,19
2022,7,66.6,-2.57,205.4,62.7,15.8,34.7,21.4
2022,8,20.5,-3.43,205.2,17.8,12.3,34.8,21.2
2022,9,55.4,-3.82,166.5,56,10.1,30.4,15.9
2022,10,16.8,-4.43,124.7,16.1,8.6,22.4,7.9
2022,11,28.7,-4.13,64.6,29,7.5,12.7,-0.5
2022,12,9.4,-3.6,9.4,23.2,7.5,6.1,-5.6
